Transaction ID,Quantity,Price Per Unit,Total Spent,Transaction Date,Month,Day,Weekday,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway
TXN_7296560,2.0,3.0,6.0,2023-10-20,10,20,4,0,0,1,0,0,0,0,0,1,0
TXN_7299015,5.0,2.0,10.0,2023-12-02,12,2,5,1,0,0,0,0,0,0,0,1,1
TXN_7300653,5.0,1.0,5.0,2023-04-24,4,24,0,0,1,0,0,0,0,0,0,1,0
TXN_7302788,1.0,2.0,2.0,2023-09-18,9,18,0,1,0,0,0,0,0,0,0,0,0
TXN_7302991,4.0,4.0,16.0,2023-04-05,4,5,2,0,0,0,0,0,1,0,0,1,1
TXN_7303515,4.0,5.0,20.0,2023-05-29,5,29,0,0,0,0,1,0,0,0,0,0,0
TXN_7303706,2.0,2.0,4.0,2023-12-14,12,14,3,1,0,0,0,0,0,0,0,0,0
TXN_7308096,2.0,1.5,3.0,2023-08-13,8,13,6,0,0,0,0,0,0,1,0,0,1
TXN_7308222,2.0,5.0,10.0,2023-03-09,3,9,3,0,0,0,1,0,0,0,0,1,1
TXN_7308629,4.0,5.0,20.0,2023-11-24,11,24,4,0,0,0,1,0,0,0,0,1,1
TXN_7309365,2.0,3.0,6.0,2023-08-31,8,31,3,0,0,0,0,0,0,0,0,0,1
TXN_7310356,4.0,3.0,12.0,2023-10-20,10,20,4,0,0,1,0,0,0,0,0,1,0
TXN_7310903,3.0,4.0,12.0,2023-09-10,9,10,6,0,0,0,0,0,1,0,1,0,1
TXN_7311097,5.0,2.0,10.0,2023-08-05,8,5,5,1,0,0,0,0,0,0,0,1,0
TXN_7311815,4.0,1.0,4.0,2023-05-11,5,11,3,0,1,0,0,0,0,0,0,1,1
TXN_7312277,4.0,3.0,12.0,2023-09-07,9,7,3,0,0,1,0,0,0,0,0,1,0
TXN_7312448,1.0,1.5,1.5,2023-01-16,1,16,0,0,0,0,0,0,0,1,0,1,0
TXN_7312736,2.0,1.0,2.0,2023-12-02,12,2,5,0,1,0,0,0,0,0,0,1,1
TXN_7313328,1.0,3.0,3.0,2023-01-03,1,3,1,0,0,1,0,0,0,0,0,1,1
TXN_7314409,5.0,4.0,20.0,2023-08-06,8,6,6,0,0,0,0,0,1,0,1,0,0
TXN_7315198,2.0,5.0,10.0,2023-09-23,9,23,5,0,0,0,1,0,0,0,1,0,1
TXN_7316790,1.0,2.0,2.0,2023-11-07,11,7,1,1,0,0,0,0,0,0,1,0,0
TXN_7317475,4.0,5.0,20.0,2023-06-21,6,21,2,0,0,0,1,0,0,0,0,0,1
TXN_7321479,1.0,3.0,3.0,2023-10-31,10,31,1,0,0,0,0,0,0,0,0,1,0
TXN_7321789,3.0,3.0,9.0,2023-05-10,5,10,2,0,0,1,0,0,0,0,0,1,1
TXN_7321946,3.0,3.0,9.0,2023-02-12,2,12,6,0,0,0,0,0,0,0,0,0,1
TXN_7322317,1.0,1.5,1.5,2023-03-16,3,16,3,0,0,0,0,0,0,1,0,1,0
TXN_7322436,3.0,4.0,12.0,2023-06-29,6,29,3,0,0,0,0,1,0,0,0,1,0
TXN_7323040,3.0,1.0,3.0,2023-11-09,11,9,3,0,1,0,0,0,0,0,0,1,1
TXN_7323833,3.0,4.0,12.0,2023-04-09,4,9,6,0,0,0,0,1,0,0,1,0,1
TXN_7323885,5.0,4.0,20.0,2023-09-15,9,15,4,0,0,0,0,1,0,0,0,0,0
TXN_7325430,2.0,2.0,4.0,2023-04-17,4,17,0,1,0,0,0,0,0,0,0,0,1
TXN_7325508,4.0,5.0,20.0,2023-05-27,5,27,5,0,0,0,1,0,0,0,1,0,1
TXN_7326075,1.0,1.0,1.0,2023-06-12,6,12,0,0,1,0,0,0,0,0,0,0,1
TXN_7326720,2.0,3.0,6.0,2023-12-08,12,8,4,0,0,0,0,0,0,0,0,1,0
TXN_7326827,1.0,4.0,4.0,2023-06-30,6,30,4,0,0,0,0,0,1,0,0,1,0
TXN_7326974,4.0,3.0,12.0,2023-12-31,12,31,6,0,0,0,0,0,0,0,1,0,0
TXN_7327362,5.0,2.0,10.0,2023-06-29,6,29,3,1,0,0,0,0,0,0,1,0,0
TXN_7327440,3.0,1.0,3.0,2023-05-02,5,2,1,0,1,0,0,0,0,0,0,0,0
TXN_7328209,3.0,4.0,12.0,2023-03-01,3,1,2,0,0,0,0,1,0,0,1,0,0
TXN_7328294,2.0,3.0,6.0,2023-07-07,7,7,4,0,0,1,0,0,0,0,0,0,1
TXN_7328604,2.0,5.0,10.0,2023-02-25,2,25,5,0,0,0,1,0,0,0,1,0,0
TXN_7328705,4.0,1.0,4.0,2023-09-09,9,9,5,0,1,0,0,0,0,0,0,1,1
TXN_7330330,2.0,1.0,2.0,2023-10-16,10,16,0,0,1,0,0,0,0,0,0,1,0
TXN_7331903,1.0,5.0,5.0,2023-05-23,5,23,1,0,0,0,1,0,0,0,0,1,1
TXN_7332192,1.0,2.0,2.0,2023-11-17,11,17,4,1,0,0,0,0,0,0,1,0,1
TXN_7332957,5.0,4.0,20.0,2023-07-26,7,26,2,0,0,0,0,1,0,0,0,1,0
TXN_7334272,2.0,4.0,8.0,2023-07-07,7,7,4,0,0,0,0,1,0,0,1,0,1
TXN_7334418,2.0,1.0,2.0,2023-03-24,3,24,4,0,1,0,0,0,0,0,0,1,1
TXN_7335526,4.0,4.0,16.0,2023-06-03,6,3,5,0,0,0,0,1,0,0,0,0,0
TXN_7337979,1.0,2.0,2.0,2023-05-27,5,27,5,1,0,0,0,0,0,0,0,1,0
TXN_7340284,5.0,1.0,5.0,2023-09-05,9,5,1,0,1,0,0,0,0,0,0,1,1
TXN_7341975,2.0,3.0,6.0,2023-07-29,7,29,5,0,0,1,0,0,0,0,0,1,1
TXN_7341998,3.0,3.0,9.0,2023-02-18,2,18,5,0,0,0,0,0,0,0,0,1,1
TXN_7343062,5.0,4.0,20.0,2023-08-11,8,11,4,0,0,0,0,1,0,0,0,1,0
TXN_7343342,2.0,1.0,2.0,2023-12-21,12,21,3,0,1,0,0,0,0,0,0,0,1
TXN_7343660,5.0,5.0,25.0,2023-08-06,8,6,6,0,0,0,1,0,0,0,1,0,0
TXN_7343905,1.0,3.0,3.0,2023-01-17,1,17,1,0,0,0,0,0,0,0,0,1,0
TXN_7345190,4.0,4.0,16.0,2023-02-20,2,20,0,0,0,0,0,0,1,0,0,1,0
TXN_7345414,1.0,5.0,5.0,2023-02-15,2,15,2,0,0,0,1,0,0,0,1,0,1
TXN_7347515,3.0,4.0,12.0,2023-04-25,4,25,1,0,0,0,0,0,1,0,0,1,1
TXN_7349134,1.0,4.0,4.0,2023-05-28,5,28,6,0,0,0,0,1,0,0,1,0,0
TXN_7349319,3.0,1.0,3.0,2023-03-10,3,10,4,0,1,0,0,0,0,0,0,1,1
TXN_7349681,1.0,5.0,5.0,2023-08-09,8,9,2,0,0,0,1,0,0,0,0,0,0
TXN_7350571,1.0,4.0,4.0,2023-02-19,2,19,6,0,0,0,0,0,1,0,1,0,0
TXN_7352058,2.0,2.0,4.0,2023-08-24,8,24,3,1,0,0,0,0,0,0,0,1,1
TXN_7353699,5.0,1.5,7.5,2023-07-20,7,20,3,0,0,0,0,0,0,1,0,1,0
TXN_7353972,4.0,3.0,12.0,2023-02-02,2,2,3,0,0,0,0,0,0,0,0,0,0
TXN_7354271,4.0,1.0,4.0,2023-04-12,4,12,2,0,1,0,0,0,0,0,0,1,0
TXN_7354480,2.0,3.0,6.0,2023-01-17,1,17,1,0,0,0,0,0,0,0,0,0,0
TXN_7355326,1.0,1.0,1.0,2023-01-03,1,3,1,0,1,0,0,0,0,0,0,1,1
TXN_7355635,3.0,3.0,9.0,2023-12-21,12,21,3,0,0,1,0,0,0,0,0,1,0
TXN_7358729,2.0,1.0,2.0,2023-02-25,2,25,5,0,1,0,0,0,0,0,0,0,1
TXN_7359190,3.0,5.0,15.0,2023-12-19,12,19,1,0,0,0,1,0,0,0,0,1,1
TXN_7359566,1.0,2.0,2.0,2023-04-06,4,6,3,1,0,0,0,0,0,0,0,0,0
TXN_7360979,1.0,4.0,4.0,2023-08-16,8,16,2,0,0,0,0,1,0,0,0,1,0
TXN_7362525,5.0,3.0,15.0,2023-06-09,6,9,4,0,0,0,0,0,0,0,0,0,1
TXN_7362526,1.0,3.0,3.0,2023-09-16,9,16,5,0,0,1,0,0,0,0,1,0,1
TXN_7362776,5.0,1.0,5.0,2023-01-26,1,26,3,0,1,0,0,0,0,0,0,1,0
TXN_7365744,4.0,1.0,4.0,2023-08-20,8,20,6,0,1,0,0,0,0,0,0,0,0
TXN_7366807,3.0,5.0,15.0,2023-10-22,10,22,6,0,0,0,1,0,0,0,0,1,1
TXN_7367134,4.0,4.0,16.0,2023-10-03,10,3,1,0,0,0,0,0,1,0,0,1,1
TXN_7367474,5.0,3.0,15.0,2023-01-01,1,1,6,0,0,1,0,0,0,0,0,1,1
TXN_7368194,2.0,4.0,8.0,2023-10-29,10,29,6,0,0,0,0,0,1,0,1,0,0
TXN_7368518,3.0,3.0,9.0,2023-03-14,3,14,1,0,0,0,0,0,0,0,0,1,0
TXN_7368648,1.0,1.5,1.5,2023-03-09,3,9,3,0,0,0,0,0,0,1,0,1,0
TXN_7369807,4.0,2.0,8.0,2023-02-22,2,22,2,1,0,0,0,0,0,0,0,1,0
TXN_7371295,3.0,3.0,9.0,2023-03-28,3,28,1,0,0,1,0,0,0,0,0,1,1
TXN_7371782,3.0,1.5,4.5,2023-02-26,2,26,6,0,0,0,0,0,0,1,0,0,0
TXN_7373126,2.0,4.0,8.0,2023-11-18,11,18,5,0,0,0,0,0,1,0,1,0,0
TXN_7374304,5.0,1.5,7.5,2023-05-10,5,10,2,0,0,0,0,0,0,1,0,1,0
TXN_7374846,1.0,4.0,4.0,2023-05-29,5,29,0,0,0,0,0,1,0,0,1,0,0
TXN_7375024,1.0,1.0,1.0,2023-12-10,12,10,6,0,1,0,0,0,0,0,0,0,0
TXN_7376092,4.0,1.0,4.0,2023-11-07,11,7,1,0,1,0,0,0,0,0,0,0,0
TXN_7376255,5.0,5.0,25.0,2023-05-27,5,27,5,0,0,0,1,0,0,0,0,1,0
TXN_7377398,2.0,3.0,6.0,2023-02-26,2,26,6,0,0,1,0,0,0,0,0,0,1
TXN_7377496,1.0,3.0,3.0,2023-02-28,2,28,1,0,0,1,0,0,0,0,1,0,1
TXN_7379939,1.0,1.0,1.0,2023-04-21,4,21,4,0,1,0,0,0,0,0,0,0,0
TXN_7380217,1.0,1.5,1.5,2023-09-10,9,10,6,0,0,0,0,0,0,1,0,1,0
TXN_7380277,4.0,4.0,16.0,2023-04-24,4,24,0,0,0,0,0,1,0,0,0,1,1
TXN_7380756,1.0,5.0,5.0,2023-10-16,10,16,0,0,0,0,1,0,0,0,0,1,1
TXN_7383137,2.0,2.0,4.0,2023-12-02,12,2,5,1,0,0,0,0,0,0,1,0,0
TXN_7384923,2.0,4.0,8.0,2023-01-24,1,24,1,0,0,0,0,1,0,0,0,1,1
TXN_7386089,2.0,4.0,8.0,2023-07-15,7,15,5,0,0,0,0,1,0,0,0,1,0
TXN_7387056,4.0,3.0,12.0,2023-10-24,10,24,1,0,0,1,0,0,0,0,1,0,0
TXN_7387416,3.0,3.0,9.0,2023-12-15,12,15,4,0,0,1,0,0,0,0,0,0,1
TXN_7388752,1.0,5.0,5.0,2023-08-28,8,28,0,0,0,0,1,0,0,0,1,0,1
TXN_7388851,1.0,4.0,4.0,2023-09-30,9,30,5,0,0,0,0,0,1,0,0,1,0
TXN_7389329,4.0,2.0,8.0,2023-01-18,1,18,2,1,0,0,0,0,0,0,0,1,1
TXN_7391138,5.0,1.5,7.5,2023-08-23,8,23,2,0,0,0,0,0,0,1,0,0,0
TXN_7391267,3.0,3.0,9.0,2023-12-07,12,7,3,0,0,0,0,0,0,0,0,1,0
TXN_7396497,5.0,4.0,20.0,2023-02-10,2,10,4,0,0,0,0,1,0,0,1,0,0
TXN_7397665,5.0,5.0,25.0,2023-11-11,11,11,5,0,0,0,1,0,0,0,1,0,1
TXN_7398884,3.0,4.0,12.0,2023-12-24,12,24,6,0,0,0,0,0,1,0,0,1,1
TXN_7399897,4.0,3.0,12.0,2023-11-14,11,14,1,0,0,0,0,0,0,0,0,1,1
TXN_7399898,3.0,3.0,9.0,2023-02-19,2,19,6,0,0,1,0,0,0,0,0,0,1
TXN_7400015,4.0,3.0,12.0,2023-01-27,1,27,4,0,0,1,0,0,0,0,0,0,1
TXN_7401217,4.0,5.0,20.0,2023-02-06,2,6,0,0,0,0,1,0,0,0,0,1,0
TXN_7401710,5.0,4.0,20.0,2023-10-24,10,24,1,0,0,0,0,1,0,0,0,0,0
TXN_7402573,4.0,4.0,16.0,2023-02-13,2,13,0,0,0,0,0,1,0,0,0,1,1
TXN_7402846,2.0,3.0,6.0,2023-10-11,10,11,2,0,0,1,0,0,0,0,1,0,1
TXN_7403839,1.0,2.0,2.0,2023-12-23,12,23,5,1,0,0,0,0,0,0,1,0,0
TXN_7403963,4.0,4.0,16.0,2023-07-27,7,27,3,0,0,0,0,1,0,0,0,0,0
TXN_7406393,5.0,1.5,7.5,2023-06-18,6,18,6,0,0,0,0,0,0,1,1,0,1
TXN_7407946,3.0,5.0,15.0,2023-03-26,3,26,6,0,0,0,1,0,0,0,1,0,1
TXN_7408461,3.0,3.0,9.0,2023-11-05,11,5,6,0,0,1,0,0,0,0,0,1,0
TXN_7411993,2.0,3.0,6.0,2023-02-11,2,11,5,0,0,0,0,0,0,0,0,1,0
TXN_7412012,1.0,2.0,2.0,2023-08-02,8,2,2,1,0,0,0,0,0,0,0,0,0
TXN_7412722,4.0,3.0,12.0,2023-04-07,4,7,4,0,0,1,0,0,0,0,0,0,0
TXN_7412782,2.0,1.0,2.0,2023-03-28,3,28,1,0,1,0,0,0,0,0,0,1,1
TXN_7413282,5.0,3.0,15.0,2023-10-13,10,13,4,0,0,0,0,0,0,0,0,1,0
TXN_7414587,3.0,1.5,4.5,2023-03-22,3,22,2,0,0,0,0,0,0,1,0,0,1
TXN_7415686,3.0,4.0,12.0,2023-04-13,4,13,3,0,0,0,0,1,0,0,1,0,0
TXN_7416196,2.0,4.0,8.0,2023-10-20,10,20,4,0,0,0,0,0,1,0,0,0,0
TXN_7416669,3.0,1.5,4.5,2023-09-28,9,28,3,0,0,0,0,0,0,1,0,0,1
TXN_7416770,3.0,3.0,9.0,2023-04-08,4,8,5,0,0,1,0,0,0,0,0,1,1
TXN_7416880,1.0,3.0,3.0,2023-07-20,7,20,3,0,0,0,0,0,0,0,1,0,0
TXN_7418152,4.0,1.0,4.0,2023-09-21,9,21,3,0,1,0,0,0,0,0,0,0,1
TXN_7418562,4.0,4.0,16.0,2023-01-15,1,15,6,0,0,0,0,1,0,0,0,1,0
TXN_7418962,4.0,4.0,16.0,2023-03-07,3,7,1,0,0,0,0,0,1,0,0,0,0
TXN_7419274,2.0,3.0,6.0,2023-12-18,12,18,0,0,0,1,0,0,0,0,0,0,1
TXN_7420434,4.0,2.0,8.0,2023-07-16,7,16,6,1,0,0,0,0,0,0,1,0,1
TXN_7421018,4.0,4.0,16.0,2023-08-26,8,26,5,0,0,0,0,1,0,0,0,1,1
TXN_7421687,5.0,2.0,10.0,2023-11-18,11,18,5,1,0,0,0,0,0,0,1,0,0
TXN_7423281,1.0,3.0,3.0,2023-06-01,6,1,3,0,0,1,0,0,0,0,0,1,0
TXN_7423885,4.0,3.0,12.0,2023-09-06,9,6,2,0,0,1,0,0,0,0,0,1,1
TXN_7426086,4.0,2.0,8.0,2023-01-13,1,13,4,1,0,0,0,0,0,0,0,1,0
TXN_7426387,5.0,4.0,20.0,2023-10-30,10,30,0,0,0,0,0,0,1,0,0,0,0
TXN_7427357,4.0,3.0,12.0,2023-10-31,10,31,1,0,0,0,0,0,0,0,0,1,0
TXN_7429032,2.0,4.0,8.0,2023-08-18,8,18,4,0,0,0,0,1,0,0,0,1,1
TXN_7430227,3.0,3.0,9.0,2023-07-24,7,24,0,0,0,0,0,0,0,0,0,0,0
TXN_7433269,1.0,1.5,1.5,2023-05-18,5,18,3,0,0,0,0,0,0,1,0,0,0
TXN_7433308,4.0,5.0,20.0,2023-02-14,2,14,1,0,0,0,1,0,0,0,0,0,1
TXN_7433461,2.0,1.0,2.0,2023-07-09,7,9,6,0,1,0,0,0,0,0,0,1,0
TXN_7433531,2.0,4.0,8.0,2023-08-16,8,16,2,0,0,0,0,1,0,0,1,0,1
TXN_7433758,1.0,1.0,1.0,2023-06-09,6,9,4,0,1,0,0,0,0,0,0,0,1
TXN_7434172,2.0,1.0,2.0,2023-11-14,11,14,1,0,1,0,0,0,0,0,0,1,1
TXN_7435096,4.0,1.5,6.0,2023-10-21,10,21,5,0,0,0,0,0,0,1,1,0,0
TXN_7435796,2.0,2.0,4.0,2023-11-03,11,3,4,1,0,0,0,0,0,0,0,0,0
TXN_7436097,5.0,2.0,10.0,2023-10-25,10,25,2,1,0,0,0,0,0,0,1,0,1
TXN_7438831,5.0,2.0,10.0,2023-12-24,12,24,6,1,0,0,0,0,0,0,0,0,1
TXN_7439400,3.0,5.0,15.0,2023-06-28,6,28,2,0,0,0,1,0,0,0,0,1,1
TXN_7440057,1.0,3.0,3.0,2023-07-05,7,5,2,0,0,1,0,0,0,0,1,0,0
TXN_7440879,1.0,3.0,3.0,2023-12-30,12,30,5,0,0,0,0,0,0,0,0,1,0
TXN_7442492,5.0,5.0,25.0,2023-07-23,7,23,6,0,0,0,1,0,0,0,1,0,1
TXN_7444541,2.0,5.0,10.0,2023-11-29,11,29,2,0,0,0,1,0,0,0,0,0,0
TXN_7445257,1.0,2.0,2.0,2023-04-02,4,2,6,1,0,0,0,0,0,0,0,1,1
TXN_7448158,2.0,3.0,6.0,2023-09-28,9,28,3,0,0,0,0,0,0,0,0,1,1
TXN_7448296,1.0,1.0,1.0,2023-11-15,11,15,2,0,1,0,0,0,0,0,1,0,0
TXN_7451083,1.0,2.0,2.0,2023-06-24,6,24,5,1,0,0,0,0,0,0,0,1,1
TXN_7453213,3.0,2.0,6.0,2023-10-27,10,27,4,1,0,0,0,0,0,0,0,0,0
TXN_7454416,1.0,1.5,1.5,2023-12-07,12,7,3,0,0,0,0,0,0,1,1,0,1
TXN_7454894,1.0,1.5,1.5,2023-07-25,7,25,1,0,0,0,0,0,0,1,0,0,1
TXN_7455637,3.0,3.0,9.0,2023-04-23,4,23,6,0,0,1,0,0,0,0,0,1,1
TXN_7455953,2.0,2.0,4.0,2023-05-01,5,1,0,1,0,0,0,0,0,0,0,1,1
TXN_7458568,5.0,4.0,20.0,2023-05-09,5,9,1,0,0,0,0,0,1,0,0,1,1
TXN_7460497,5.0,3.0,15.0,2023-11-13,11,13,0,0,0,0,0,0,0,0,0,0,0
TXN_7461544,4.0,1.0,4.0,2023-08-22,8,22,1,0,1,0,0,0,0,0,1,0,1
TXN_7461658,3.0,2.0,6.0,2023-08-13,8,13,6,1,0,0,0,0,0,0,1,0,0
TXN_7463011,2.0,4.0,8.0,2023-01-22,1,22,6,0,0,0,0,1,0,0,0,1,0
TXN_7463102,5.0,4.0,20.0,2023-11-27,11,27,0,0,0,0,0,0,1,0,0,0,1
TXN_7465693,3.0,4.0,12.0,2023-09-04,9,4,0,0,0,0,0,1,0,0,0,1,0
TXN_7466297,1.0,1.0,1.0,2023-07-13,7,13,3,0,1,0,0,0,0,0,0,1,0
TXN_7466586,4.0,5.0,20.0,2023-04-02,4,2,6,0,0,0,1,0,0,0,0,1,1
TXN_7467621,4.0,5.0,20.0,2023-01-28,1,28,5,0,0,0,1,0,0,0,1,0,1
TXN_7468084,5.0,2.0,10.0,2023-06-14,6,14,2,1,0,0,0,0,0,0,1,0,0
TXN_7469771,5.0,3.0,15.0,2023-12-09,12,9,5,0,0,0,0,0,0,0,0,1,0
TXN_7470910,2.0,5.0,10.0,2023-11-22,11,22,2,0,0,0,1,0,0,0,0,0,0
TXN_7471281,5.0,4.0,20.0,2023-06-16,6,16,4,0,0,0,0,1,0,0,0,1,0
TXN_7471753,5.0,4.0,20.0,2023-03-13,3,13,0,0,0,0,0,0,1,0,0,0,0
TXN_7475500,2.0,1.0,2.0,2023-11-22,11,22,2,0,1,0,0,0,0,0,0,0,1
TXN_7476268,2.0,3.0,6.0,2023-06-07,6,7,2,0,0,1,0,0,0,0,1,0,1
TXN_7476348,2.0,2.0,4.0,2023-10-09,10,9,0,1,0,0,0,0,0,0,1,0,0
TXN_7477271,5.0,1.5,7.5,2023-07-12,7,12,2,0,0,0,0,0,0,1,0,1,1
TXN_7478306,2.0,1.5,3.0,2023-06-14,6,14,2,0,0,0,0,0,0,1,0,1,0
TXN_7478389,5.0,1.0,5.0,2023-10-13,10,13,4,0,1,0,0,0,0,0,0,1,1
TXN_7479695,5.0,4.0,20.0,2023-12-12,12,12,1,0,0,0,0,0,1,0,1,0,0
TXN_7480234,1.0,5.0,5.0,2023-05-10,5,10,2,0,0,0,1,0,0,0,0,0,1
TXN_7480853,2.0,4.0,8.0,2023-10-07,10,7,5,0,0,0,0,0,1,0,0,1,0
TXN_7480940,2.0,2.0,4.0,2023-01-25,1,25,2,1,0,0,0,0,0,0,0,0,0
TXN_7482834,5.0,4.0,20.0,2023-05-16,5,16,1,0,0,0,0,1,0,0,0,1,0
TXN_7483257,2.0,4.0,8.0,2023-06-05,6,5,0,0,0,0,0,1,0,0,0,1,1
TXN_7483986,2.0,5.0,10.0,2023-03-24,3,24,4,0,0,0,1,0,0,0,0,1,1
TXN_7484638,3.0,4.0,12.0,2023-10-17,10,17,1,0,0,0,0,1,0,0,0,1,0
TXN_7484682,1.0,3.0,3.0,2023-12-28,12,28,3,0,0,1,0,0,0,0,0,0,0
TXN_7484886,3.0,4.0,12.0,2023-04-17,4,17,0,0,0,0,0,0,1,0,0,1,1
TXN_7485379,1.0,3.0,3.0,2023-03-27,3,27,0,0,0,1,0,0,0,0,1,0,1
TXN_7485706,5.0,1.0,5.0,2023-11-15,11,15,2,0,1,0,0,0,0,0,1,0,1
TXN_7485712,4.0,4.0,16.0,2023-04-15,4,15,5,0,0,0,0,1,0,0,0,0,0
TXN_7486118,4.0,4.0,16.0,2023-05-22,5,22,0,0,0,0,0,1,0,0,0,1,1
TXN_7490314,2.0,1.0,2.0,2023-05-14,5,14,6,0,1,0,0,0,0,0,0,1,0
TXN_7493097,5.0,3.0,15.0,2023-11-04,11,4,5,0,0,0,0,0,0,0,1,0,1
TXN_7493740,1.0,3.0,3.0,2023-05-18,5,18,3,0,0,0,0,0,0,0,0,1,0
TXN_7493800,5.0,3.0,15.0,2023-08-16,8,16,2,0,0,0,0,0,0,0,1,0,1
TXN_7494793,5.0,4.0,20.0,2023-12-29,12,29,4,0,0,0,0,0,1,0,0,1,1
TXN_7495283,5.0,3.0,15.0,2023-04-14,4,14,4,0,0,0,0,0,0,0,1,0,1
TXN_7495804,3.0,3.0,9.0,2023-11-24,11,24,4,0,0,1,0,0,0,0,1,0,1
TXN_7496394,4.0,4.0,16.0,2023-06-12,6,12,0,0,0,0,0,0,1,0,0,1,1
TXN_7496926,3.0,4.0,12.0,2023-04-23,4,23,6,0,0,0,0,1,0,0,0,0,0
TXN_7497122,5.0,4.0,20.0,2023-03-23,3,23,3,0,0,0,0,1,0,0,0,1,1
TXN_7497565,4.0,1.0,4.0,2023-10-07,10,7,5,0,1,0,0,0,0,0,0,1,1
TXN_7498727,3.0,5.0,15.0,2023-11-06,11,6,0,0,0,0,1,0,0,0,0,0,1
TXN_7498795,2.0,1.0,2.0,2023-03-11,3,11,5,0,1,0,0,0,0,0,0,0,1
TXN_7499330,1.0,1.0,1.0,2023-10-28,10,28,5,0,1,0,0,0,0,0,1,0,0
TXN_7501002,1.0,2.0,2.0,2023-08-23,8,23,2,1,0,0,0,0,0,0,0,1,1
TXN_7501717,1.0,4.0,4.0,2023-08-03,8,3,3,0,0,0,0,1,0,0,1,0,0
TXN_7502273,5.0,2.0,10.0,2023-11-14,11,14,1,1,0,0,0,0,0,0,0,1,0
TXN_7502558,5.0,3.0,15.0,2023-02-23,2,23,3,0,0,1,0,0,0,0,0,1,0
TXN_7503593,5.0,1.0,5.0,2023-04-19,4,19,2,0,1,0,0,0,0,0,0,1,1
TXN_7503640,3.0,5.0,15.0,2023-11-04,11,4,5,0,0,0,1,0,0,0,0,1,1
TXN_7505290,4.0,5.0,20.0,2023-10-21,10,21,5,0,0,0,1,0,0,0,0,1,1
TXN_7507071,2.0,4.0,8.0,2023-01-10,1,10,1,0,0,0,0,0,1,0,0,1,0
TXN_7507962,4.0,4.0,16.0,2023-06-22,6,22,3,0,0,0,0,0,1,0,0,1,0
TXN_7508715,2.0,4.0,8.0,2023-12-11,12,11,0,0,0,0,0,0,1,0,0,0,0
TXN_7509630,3.0,1.0,3.0,2023-04-20,4,20,3,0,1,0,0,0,0,0,0,0,0
TXN_7510217,5.0,1.5,7.5,2023-10-24,10,24,1,0,0,0,0,0,0,1,1,0,0
TXN_7510766,3.0,2.0,6.0,2023-07-24,7,24,0,1,0,0,0,0,0,0,0,1,0
TXN_7511261,3.0,3.0,9.0,2023-03-26,3,26,6,0,0,1,0,0,0,0,0,1,1
TXN_7511351,4.0,1.5,6.0,2023-10-07,10,7,5,0,0,0,0,0,0,1,0,0,1
TXN_7514047,1.0,5.0,5.0,2023-03-08,3,8,2,0,0,0,1,0,0,0,0,0,0
TXN_7514279,1.0,5.0,5.0,2023-02-04,2,4,5,0,0,0,1,0,0,0,1,0,0
TXN_7514589,3.0,3.0,9.0,2023-07-25,7,25,1,0,0,1,0,0,0,0,0,0,1
TXN_7515082,2.0,2.0,4.0,2023-10-21,10,21,5,1,0,0,0,0,0,0,0,1,0
TXN_7515272,1.0,3.0,3.0,2023-08-12,8,12,5,0,0,0,0,0,0,0,0,1,1
TXN_7515290,3.0,4.0,12.0,2023-12-23,12,23,5,0,0,0,0,0,1,0,0,1,1
TXN_7516790,2.0,3.0,6.0,2023-01-08,1,8,6,0,0,0,0,0,0,0,0,1,0
TXN_7517241,2.0,4.0,8.0,2023-01-18,1,18,2,0,0,0,0,1,0,0,0,1,1
TXN_7517996,2.0,3.0,6.0,2023-10-22,10,22,6,0,0,0,0,0,0,0,0,0,0
TXN_7519611,4.0,1.5,6.0,2023-10-08,10,8,6,0,0,0,0,0,0,1,1,0,0
TXN_7521634,3.0,1.0,3.0,2023-01-22,1,22,6,0,1,0,0,0,0,0,0,1,1
TXN_7524971,4.0,1.5,6.0,2023-09-05,9,5,1,0,0,0,0,0,0,1,0,1,1
TXN_7524977,4.0,2.0,8.0,2023-12-09,12,9,5,1,0,0,0,0,0,0,0,1,1
TXN_7526174,3.0,3.0,9.0,2023-08-06,8,6,6,0,0,1,0,0,0,0,1,0,0
TXN_7527249,3.0,1.5,4.5,2023-03-29,3,29,2,0,0,0,0,0,0,1,0,1,1
TXN_7527954,4.0,3.0,12.0,2023-12-09,12,9,5,0,0,0,0,0,0,0,0,0,1
TXN_7528294,3.0,3.0,9.0,2023-09-27,9,27,2,0,0,1,0,0,0,0,0,1,1
TXN_7529735,3.0,2.0,6.0,2023-08-12,8,12,5,1,0,0,0,0,0,0,0,1,0
TXN_7530300,3.0,2.0,6.0,2023-05-08,5,8,0,1,0,0,0,0,0,0,0,1,1
TXN_7530692,1.0,2.0,2.0,2023-06-30,6,30,4,1,0,0,0,0,0,0,1,0,1
TXN_7531403,2.0,4.0,8.0,2023-07-08,7,8,5,0,0,0,0,0,1,0,0,0,0
TXN_7531745,2.0,3.0,6.0,2023-06-23,6,23,4,0,0,0,0,0,0,0,0,0,0
